date.0000000,achieve_incident_resolved
2017-07-21 00:41:10.0000000,0.608216478
2017-07-21 00:41:20.0000000,0.607208622
2017-07-21 00:41:30.0000000,0.60628866
2017-07-21 00:41:40.0000000,0.605369395
2017-07-21 00:41:50.0000000,0.604519913
2017-07-21 00:42:00.0000000,0.60436141
2017-07-21 00:42:10.0000000,0.603995543
2017-07-21 00:42:20.0000000,0.603629578
2017-07-21 00:42:30.0000000,0.60389055
2017-07-21 00:42:40.0000000,0.604220521
2017-07-21 00:42:50.0000000,0.604550552
2017-07-21 00:43:00.0000000,0.604941526
2017-07-21 00:43:10.0000000,0.60518467
2017-07-21 00:43:20.0000000,0.605514903
2017-07-21 00:43:30.0000000,0.605776051
2017-07-21 00:43:40.0000000,0.606106373
2017-07-21 00:43:50.0000000,0.606349686
2017-07-21 00:44:00.0000000,0.606818566
2017-07-21 00:44:10.0000000,0.607079863
2017-07-21 00:44:20.0000000,0.607410443
2017-07-21 00:44:30.0000000,0.607653965
2017-07-21 00:44:40.0000000,0.607984655
2017-07-21 00:44:50.0000000,0.608315404
2017-07-21 00:45:00.0000000,0.608646214
2017-07-21 00:45:10.0000000,0.608820511
2017-07-21 00:45:20.0000000,0.609151399
2017-07-21 00:45:30.0000000,0.609308011
2017-07-21 00:45:40.0000000,0.609395179
2017-07-21 00:45:50.0000000,0.609613168
2017-07-21 00:46:00.0000000,0.609926541
2017-07-21 00:46:10.0000000,0.609596693
2017-07-21 00:46:20.0000000,0.609197205
2017-07-21 00:46:30.0000000,0.608867108
2017-07-21 00:46:40.0000000,0.608467353
2017-07-21 00:46:50.0000000,0.608137007
2017-07-21 00:47:00.0000000,0.607736983
2017-07-21 00:47:10.0000000,0.60804978
2017-07-21 00:47:20.0000000,0.608206208
2017-07-21 00:47:30.0000000,0.608362656
2017-07-21 00:47:40.0000000,0.608449516
2017-07-21 00:47:50.0000000,0.608605994
2017-07-21 00:48:00.0000000,0.608762491
2017-07-21 00:48:10.0000000,0.608849371
2017-07-21 00:48:20.0000000,0.608518359
2017-07-21 00:48:30.0000000,0.60811757
2017-07-21 00:48:40.0000000,0.60811757
2017-07-21 00:48:50.0000000,0.85337307
2017-07-21 00:49:00.0000000,0.85337307
2017-07-21 00:49:10.0000000,0.85347108
2017-07-21 00:49:20.0000000,0.85347108
2017-07-21 00:49:30.0000000,0.85356909
2017-07-21 00:49:40.0000000,0.8536671
2017-07-21 00:49:50.0000000,0.8536671
2017-07-21 00:50:00.0000000,0.85386312
2017-07-21 00:50:10.0000000,0.85396113
2017-07-21 00:50:20.0000000,0.85396113
2017-07-21 00:50:30.0000000,0.85405914
2017-07-21 00:50:40.0000000,0.85415715
2017-07-21 00:50:50.0000000,0.85415715
2017-07-21 00:51:00.0000000,0.85425516
2017-07-21 00:51:10.0000000,0.85435317
2017-07-21 00:51:20.0000000,0.85435317
2017-07-21 00:51:30.0000000,0.85445118
2017-07-21 00:51:40.0000000,0.85445118
2017-07-21 00:51:50.0000000,0.85454919
2017-07-21 00:52:00.0000000,0.85513725
2017-07-21 00:52:10.0000000,0.85523526
2017-07-21 00:52:20.0000000,0.85533327
2017-07-21 00:52:30.0000000,0.85543128
2017-07-21 00:52:40.0000000,0.85552929
2017-07-21 00:52:50.0000000,0.85552929
2017-07-21 00:53:00.0000000,0.85582332
2017-07-21 00:53:10.0000000,0.85592133
2017-07-21 00:53:20.0000000,0.85592133
2017-07-21 00:53:30.0000000,0.85601934
2017-07-21 00:53:40.0000000,0.85611735
2017-07-21 00:53:50.0000000,0.85621536
2017-07-21 00:54:00.0000000,0.85641138
2017-07-21 00:54:10.0000000,0.85650939
2017-07-21 00:54:20.0000000,0.8566074
2017-07-21 00:54:30.0000000,0.85670541
2017-07-21 00:54:40.0000000,0.85670541
2017-07-21 00:54:50.0000000,0.85680342
2017-07-21 00:55:00.0000000,0.85690143
2017-07-21 00:55:10.0000000,0.85699944
2017-07-21 00:55:20.0000000,0.85709745
2017-07-21 00:55:30.0000000,0.85719546
2017-07-21 00:55:40.0000000,0.85719546
2017-07-21 00:55:50.0000000,0.85729347
2017-07-21 00:56:00.0000000,0.85748949
2017-07-21 00:56:10.0000000,0.8575875
2017-07-21 00:56:20.0000000,0.8575875
2017-07-21 00:56:30.0000000,0.85768551
2017-07-21 00:56:40.0000000,0.85778352
2017-07-21 00:56:50.0000000,0.85788153
2017-07-21 00:57:00.0000000,0.85797954
2017-07-21 00:57:10.0000000,0.85807755
2017-07-21 00:57:20.0000000,0.85817556
2017-07-21 00:57:30.0000000,0.85827357
2017-07-21 00:57:40.0000000,0.85837158
2017-07-21 00:57:50.0000000,0.85846959
2017-07-21 00:58:00.0000000,0.85846959
2017-07-21 00:58:10.0000000,0.8585676
2017-07-21 00:58:20.0000000,0.85866561
2017-07-21 00:58:30.0000000,0.85876362
2017-07-21 00:58:40.0000000,0.85886163
2017-07-21 00:58:50.0000000,0.85895964
2017-07-21 00:59:00.0000000,0.85905765
2017-07-21 00:59:10.0000000,0.85915566
2017-07-21 00:59:20.0000000,0.85935168
2017-07-21 00:59:30.0000000,0.85935168
2017-07-21 00:59:40.0000000,0.85935168
2017-07-21 00:59:50.0000000,0.85944969
2017-07-21 01:00:00.0000000,0.8595477
2017-07-21 01:00:10.0000000,0.85964571
2017-07-21 01:00:20.0000000,0.85974372
2017-07-21 01:00:30.0000000,0.85984173
2017-07-21 01:00:40.0000000,0.85993974
2017-07-21 01:00:50.0000000,0.85993974
2017-07-21 01:01:00.0000000,0.86013576
2017-07-21 01:01:10.0000000,0.86023377
2017-07-21 01:01:20.0000000,0.86023377
2017-07-21 01:01:30.0000000,0.86033178
2017-07-21 01:01:40.0000000,0.86042979
2017-07-21 01:01:50.0000000,0.8605278
2017-07-21 01:02:00.0000000,0.86062581
2017-07-21 01:02:10.0000000,0.86062581
2017-07-21 01:02:20.0000000,0.86072382
2017-07-21 01:02:30.0000000,0.86082183
2017-07-21 01:02:40.0000000,0.86091984
2017-07-21 01:02:50.0000000,0.86101785
2017-07-21 01:03:00.0000000,0.86111586
2017-07-21 01:03:10.0000000,0.86121387
2017-07-21 01:03:20.0000000,0.86121387
2017-07-21 01:03:30.0000000,0.86131188
2017-07-21 01:03:40.0000000,0.86140989
2017-07-21 01:03:50.0000000,0.8615079
2017-07-21 01:04:00.0000000,0.86160591
2017-07-21 01:04:10.0000000,0.86170392
2017-07-21 01:04:20.0000000,0.86180193
2017-07-21 01:04:30.0000000,0.86180193
2017-07-21 01:04:40.0000000,0.86189994
2017-07-21 01:04:50.0000000,0.86199795
2017-07-21 01:05:00.0000000,0.86209596
2017-07-21 01:05:10.0000000,0.86209596
2017-07-21 01:05:20.0000000,0.86219397
2017-07-21 01:05:30.0000000,0.86229198
2017-07-21 01:05:40.0000000,0.86229198
2017-07-21 01:05:50.0000000,0.86238999
2017-07-21 01:06:00.0000000,0.862488
2017-07-21 01:06:10.0000000,0.86258601
2017-07-21 01:06:20.0000000,0.86268402
2017-07-21 01:06:30.0000000,0.86268402
2017-07-21 01:06:40.0000000,0.86278203
2017-07-21 01:06:50.0000000,0.86288004
2017-07-21 01:07:00.0000000,0.86297805
2017-07-21 01:07:10.0000000,0.86307606
2017-07-21 01:07:20.0000000,0.86317407
2017-07-21 01:07:30.0000000,0.86327208
2017-07-21 01:07:40.0000000,0.86327208
2017-07-21 01:07:50.0000000,0.86337009
2017-07-21 01:08:00.0000000,0.86337009
2017-07-21 01:08:10.0000000,0.8634681
2017-07-21 01:08:20.0000000,0.86356611
2017-07-21 01:08:30.0000000,0.86366412
2017-07-21 01:08:40.0000000,0.86366412
2017-07-21 01:08:50.0000000,0.86366412
2017-07-21 01:09:00.0000000,0.86395815
2017-07-21 01:09:10.0000000,0.86405616
2017-07-21 01:09:20.0000000,0.86405616
2017-07-21 01:09:30.0000000,0.86415417
2017-07-21 01:09:40.0000000,0.86425218
2017-07-21 01:09:50.0000000,0.86425218
2017-07-21 01:10:00.0000000,0.86435019
2017-07-21 01:10:10.0000000,0.8644482
2017-07-21 01:10:20.0000000,0.86454621
2017-07-21 01:10:30.0000000,0.86454621
2017-07-21 01:10:40.0000000,0.86464422
2017-07-21 01:10:50.0000000,0.86464422
2017-07-21 01:11:00.0000000,0.86474223
2017-07-21 01:11:10.0000000,0.86484024
2017-07-21 01:11:20.0000000,0.86493825
2017-07-21 01:11:30.0000000,0.86493825
2017-07-21 01:11:40.0000000,0.86503626
2017-07-21 01:11:50.0000000,0.86503626
2017-07-21 01:12:00.0000000,0.86513427
2017-07-21 01:12:10.0000000,0.86513427
2017-07-21 01:12:20.0000000,0.86523228
2017-07-21 01:12:30.0000000,0.86533029
2017-07-21 01:12:40.0000000,0.86533029
2017-07-21 01:12:50.0000000,0.8654283
2017-07-21 01:13:00.0000000,0.86493825
2017-07-21 01:13:10.0000000,0.86435019
2017-07-21 01:13:20.0000000,0.86376213
2017-07-21 01:13:30.0000000,0.86317407
2017-07-21 01:13:40.0000000,0.86268402
2017-07-21 01:13:50.0000000,0.86209596
2017-07-21 01:14:00.0000000,0.8615079
2017-07-21 01:14:10.0000000,0.86091984
2017-07-21 01:14:20.0000000,0.86042979
2017-07-21 01:14:30.0000000,0.85984173
2017-07-21 01:14:40.0000000,0.85925367
2017-07-21 01:14:50.0000000,0.85866561
2017-07-21 01:15:00.0000000,0.85935168
2017-07-21 01:15:10.0000000,0.85935168
2017-07-21 01:15:20.0000000,0.85944969
2017-07-21 01:15:30.0000000,0.8595477
2017-07-21 01:15:40.0000000,0.85964571
2017-07-21 01:15:50.0000000,0.85964571
2017-07-21 01:16:00.0000000,0.85974372
2017-07-21 01:16:10.0000000,0.85984173
2017-07-21 01:16:20.0000000,0.85935168
2017-07-21 01:16:30.0000000,0.85876362
2017-07-21 01:16:40.0000000,0.85827357
2017-07-21 01:16:50.0000000,0.85768551
2017-07-21 01:17:00.0000000,0.85788153
2017-07-21 01:17:10.0000000,0.85788153
2017-07-21 01:17:20.0000000,0.85797954
2017-07-21 01:17:30.0000000,0.85807755
2017-07-21 01:17:40.0000000,0.85807755
2017-07-21 01:17:50.0000000,0.85817556
2017-07-21 01:18:00.0000000,0.85827357
2017-07-21 01:18:10.0000000,0.85837158
2017-07-21 01:18:20.0000000,0.85837158
2017-07-21 01:18:30.0000000,0.85788153
2017-07-21 01:18:40.0000000,0.85729347
2017-07-21 01:18:50.0000000,0.85680342
2017-07-21 01:19:00.0000000,0.85690143
2017-07-21 01:19:10.0000000,0.85699944
2017-07-21 01:19:20.0000000,0.85709745
2017-07-21 01:19:30.0000000,0.85709745
2017-07-21 01:19:40.0000000,0.85719546
2017-07-21 01:19:50.0000000,0.85729347
2017-07-21 01:20:00.0000000,0.85748949
2017-07-21 01:20:10.0000000,0.8575875
2017-07-21 01:20:20.0000000,0.85768551
2017-07-21 01:20:30.0000000,0.85768551
2017-07-21 01:20:40.0000000,0.85778352
2017-07-21 01:20:50.0000000,0.85788153
2017-07-21 01:21:00.0000000,0.85797954
2017-07-21 01:21:10.0000000,0.85797954
2017-07-21 01:21:20.0000000,0.85807755
2017-07-21 01:21:30.0000000,0.85817556
2017-07-21 01:21:40.0000000,0.85817556
2017-07-21 01:21:50.0000000,0.85827357
2017-07-21 01:22:00.0000000,0.85837158
2017-07-21 01:22:10.0000000,0.85846959
2017-07-21 01:22:20.0000000,0.85846959
2017-07-21 01:22:30.0000000,0.8585676
2017-07-21 01:22:40.0000000,0.85866561
2017-07-21 01:22:50.0000000,0.85866561
2017-07-21 01:23:00.0000000,0.85886163
2017-07-21 01:23:10.0000000,0.85895964
2017-07-21 01:23:20.0000000,0.85905765
2017-07-21 01:23:30.0000000,0.85915566
2017-07-21 01:23:40.0000000,0.85925367
2017-07-21 01:23:50.0000000,0.85935168
2017-07-21 01:24:00.0000000,0.85944969
2017-07-21 01:24:10.0000000,0.85944969
2017-07-21 01:24:20.0000000,0.8595477
2017-07-21 01:24:30.0000000,0.85964571
2017-07-21 01:24:40.0000000,0.85964571
2017-07-21 01:24:50.0000000,0.85974372
2017-07-21 01:25:00.0000000,0.85984173
2017-07-21 01:25:10.0000000,0.85984173
2017-07-21 01:25:20.0000000,0.85993974
2017-07-21 01:25:30.0000000,0.85993974
2017-07-21 01:25:40.0000000,0.86003775
2017-07-21 01:25:50.0000000,0.86003775
2017-07-21 01:26:00.0000000,0.86023377
2017-07-21 01:26:10.0000000,0.86033178
2017-07-21 01:26:20.0000000,0.86042979
2017-07-21 01:26:30.0000000,0.86042979
2017-07-21 01:26:40.0000000,0.8605278
2017-07-21 01:26:50.0000000,0.86062581
2017-07-21 01:27:00.0000000,0.86072382
2017-07-21 01:27:10.0000000,0.86082183
2017-07-21 01:27:20.0000000,0.86091984
2017-07-21 01:27:30.0000000,0.86101785
2017-07-21 01:27:40.0000000,0.86101785
2017-07-21 01:27:50.0000000,0.86111586
2017-07-21 01:28:00.0000000,0.86121387
2017-07-21 01:28:10.0000000,0.86131188
2017-07-21 01:28:20.0000000,0.86140989
2017-07-21 01:28:30.0000000,0.86140989
2017-07-21 01:28:40.0000000,0.8615079
2017-07-21 01:28:50.0000000,0.86160591
2017-07-21 01:29:00.0000000,0.86160591
2017-07-21 01:29:10.0000000,0.86170392
2017-07-21 01:29:20.0000000,0.86180193
2017-07-21 01:29:30.0000000,0.86180193
2017-07-21 01:29:40.0000000,0.86189994
2017-07-21 01:29:50.0000000,0.86199795
2017-07-21 01:30:00.0000000,0.86209596
2017-07-21 01:30:10.0000000,0.86219397
2017-07-21 01:30:20.0000000,0.86219397
2017-07-21 01:30:30.0000000,0.86229198
2017-07-21 01:30:40.0000000,0.86238999
2017-07-21 01:30:50.0000000,0.862488
