date,locals_warned_when_risk_imminent,dusty_environment,sd_dusty_environment,echo,sd_echo,depth_broken,sd_depth_broken,ultrasound_broken,sd_ultrasound_broken,noisy_image,sd_noisy_image,voice_down,sd_voice_down
2017-06-30 08:56:10.6156450,0.865421052631579,0.065,0.0123262930356211,0.055,0.011399013115178,0.055,0.011399013115178,0.66,0.023685438564654,0.0842105263157895,0.0284917557001665,0,0
2017-06-30 08:56:11.6148450,0.865421052631579,0.065,0.0123262930356211,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:12.6177070,0.867061855670103,0.0675,0.0125442965127583,0.055,0.011399013115178,0.055,0.011399013115178,0.665,0.0235995233002703,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:13.6192410,0.867061855670103,0.07,0.0127573508221731,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:14.6211040,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:15.6212150,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:16.7580830,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:17.6232380,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:18.6239280,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:19.6253930,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:20.6270030,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:21.6271040,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:22.6285490,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:23.6296630,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:24.6304350,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:25.6317960,0.867061855670103,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:26.6330680,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:27.6352170,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:28.6350900,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:29.6407930,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:30.6524380,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:31.6391660,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:32.6401300,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:33.6415800,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:34.6419980,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.655,0.0237684139142687,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:35.6426160,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6575,0.0237272917755061,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:36.6433330,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.66,0.023685438564654,0.0824742268041237,0.0279307369979622,0,0
2017-06-30 08:56:37.6446950,0.867061855670103,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0918367346938776,0.0291727348340955,0,0
2017-06-30 08:56:38.6477510,0.858214285714286,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.665,0.0235995233002703,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:39.6467040,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:40.6496690,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:41.6504280,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:42.6521970,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:43.6571220,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:44.6761090,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:45.6539780,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6625,0.0236428503992222,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:46.6549090,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.665,0.0235995233002703,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:47.6555340,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:48.6562480,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0865384615384615,0.027569763993615,0,0
2017-06-30 08:56:49.6566430,0.863221153846154,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:50.6612770,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6675,0.0235554531902912,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:51.7898260,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.67,0.0235106358910175,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:52.6614560,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6725,0.0234650671211484,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:53.6619930,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.675,0.023418742493994,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:54.6653170,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6775,0.023371657515033,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:55.6649590,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.68,0.0233238075793812,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:56.6655980,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:57.6663090,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:58.9175470,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:56:59.6704720,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:57:00.6714440,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:57:01.6718390,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0841121495327103,0.0268323447990989,0,0
2017-06-30 08:57:02.6726330,0.865514018691589,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:03.6737530,0.868378378378378,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:04.6797120,0.868378378378378,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:05.6769080,0.868378378378378,0.075,0.0131695671910659,0.055,0.011399013115178,0.055,0.011399013115178,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:06.6776290,0.868378378378378,0.075,0.0131695671910659,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:07.6782620,0.866081081081081,0.075,0.0131695671910659,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:08.6809060,0.866081081081081,0.075,0.0131695671910659,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:09.6812270,0.866081081081081,0.075,0.0131695671910659,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:10.6808870,0.866081081081081,0.0775,0.0133691576024819,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:11.6819440,0.866081081081081,0.08,0.0135646599662505,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:12.6833030,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:13.6854510,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:14.6870030,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:15.6885250,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6825,0.0232751879691658,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:16.6893500,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:17.6909520,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:18.8385000,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:19.6915400,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:20.6937640,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:21.6956290,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.0810810810810811,0.0259081780145627,0,0
2017-06-30 08:57:22.6962390,0.866081081081081,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:23.6980230,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:24.6975820,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:25.6992960,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:26.7003320,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:27.7015660,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:28.7026590,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:29.7055320,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:30.7069870,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:31.7085780,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:32.7087280,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:33.7113520,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.079646017699115,0.025469490609196,0,0
2017-06-30 08:57:34.7129800,0.867433628318584,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.0769230769230769,0.024635100585398,0,0
2017-06-30 08:57:35.7144200,0.87,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.0769230769230769,0.024635100585398,0,0
2017-06-30 08:57:36.7161970,0.87,0.0825,0.0137562485801908,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.0769230769230769,0.024635100585398,0,0
2017-06-30 08:57:37.7174420,0.87,0.0775,0.0133691576024819,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6525,0.023808808769025,0.0769230769230769,0.024635100585398,0,0
2017-06-30 08:57:38.7176490,0.87,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:39.7188220,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:40.7209630,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:41.7209760,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:42.7229950,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:43.7244090,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:44.7238990,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.655,0.0237684139142687,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:45.7250850,0.877542372881356,0.0775,0.0133691576024819,0.055,0.011399013115178,0.05,0.0108972473588517,0.6575,0.0237272917755061,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:46.7265280,0.877542372881356,0.0725,0.0129656999425407,0.055,0.011399013115178,0.05,0.0108972473588517,0.66,0.023685438564654,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:47.7294510,0.877542372881356,0.0725,0.0129656999425407,0.055,0.011399013115178,0.0525,0.0111516534648455,0.6625,0.0236428503992222,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:48.7320960,0.875233050847458,0.0725,0.0129656999425407,0.055,0.011399013115178,0.055,0.011399013115178,0.665,0.0235995233002703,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:49.7320710,0.872923728813559,0.0675,0.0125442965127583,0.055,0.011399013115178,0.0575,0.0116397755562554,0.6675,0.0235554531902912,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:50.7338990,0.870614406779661,0.0675,0.0125442965127583,0.055,0.011399013115178,0.06,0.0118743420870379,0.6675,0.0235554531902912,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:51.7354320,0.868305084745763,0.0675,0.0125442965127583,0.055,0.011399013115178,0.0625,0.0121030729568982,0.6675,0.0235554531902912,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:52.7355730,0.865995762711864,0.0675,0.0125442965127583,0.055,0.011399013115178,0.065,0.0123262930356211,0.6675,0.0235554531902912,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:53.7359220,0.863686440677966,0.0675,0.0125442965127583,0.055,0.011399013115178,0.0675,0.0125442965127583,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:54.7373870,0.861377118644068,0.0675,0.0125442965127583,0.055,0.011399013115178,0.07,0.0127573508221731,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:55.7378700,0.859067796610169,0.0675,0.0125442965127583,0.055,0.011399013115178,0.07,0.0127573508221731,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:56.7381360,0.856758474576271,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:57.7390590,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:58.7399790,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:57:59.7402540,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:00.7415760,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:01.7447320,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:02.7441910,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:03.7454800,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:04.7463490,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:05.7479100,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:06.7479070,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:07.7486650,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6425,0.023963187913965,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:08.7499200,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.645,0.0239256661349272,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:09.7514980,0.854449152542373,0.065,0.0123262930356211,0.055,0.011399013115178,0.075,0.0131695671910659,0.6475,0.0238874313185826,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:10.7540510,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.65,0.0238484800354236,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:11.7553870,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6525,0.023808808769025,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:12.7566390,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.655,0.0237684139142687,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:13.7565450,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6575,0.0237272917755061,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:14.7585480,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.66,0.023685438564654,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:15.7594700,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6625,0.0236428503992222,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:16.7608150,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.665,0.0235995233002703,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:17.7614750,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.665,0.0235995233002703,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:18.7642440,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.665,0.0235995233002703,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:19.7657110,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.665,0.0235995233002703,0.076271186440678,0.0244349521402925,0,0
2017-06-30 08:58:20.7656810,0.854449152542373,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6675,0.0235554531902912,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:21.7667750,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.67,0.0235106358910175,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:22.7697760,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6725,0.0234650671211484,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:23.7704190,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.675,0.023418742493994,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:24.7712430,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6775,0.023371657515033,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:25.7721660,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.68,0.0233238075793812,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:26.7735890,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.6825,0.0232751879691658,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:27.7743830,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.685,0.023225793850803,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:28.7765700,0.856198347107438,0.0675,0.0125442965127583,0.055,0.011399013115178,0.075,0.0131695671910659,0.685,0.023225793850803,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:29.7788430,0.858512396694215,0.0675,0.0125442965127583,0.055,0.011399013115178,0.0725,0.0129656999425407,0.69,0.0231246621596944,0.0743801652892562,0.023853505434091,0,0
2017-06-30 08:58:30.7778200,0.858512396694215,0.0675,0.0125442965127583,0.055,0.011399013115178,0.0725,0.0129656999425407,0.6925,0.0230729143152745,0.072,0.0231198615912812,0,0
